id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
1017.0,5,2007,2011,2005.0,female,university of pennsylvania,8.0,arts,2005.0,university of pennsylvania - the wharton school,3.0,finance,eu,management,manager tech communications and marketing,99657.69991792864,manager tech communications  marketing,1
1017.0,7,2006,2007,2005.0,female,university of pennsylvania,8.0,arts,2005.0,university of pennsylvania - the wharton school,3.0,finance,eu,other,rotational development associate,81661.23380231204,rotational development associate,1
1018.0,2,2015,0,2005.0,male,columbia university in the city of new york,5.0,arts,2000.0,stanford university graduate school of business,1.0,computers,as,other,member of leadership forum,88367.3400954254,member  leadership forum,1
1023.0,3,2015,2015,2014.0,female,university of auckland,1000.0,science,2007.0,stanford university,1.0,computers,in,other,venture accelerator member,101976.2017740819,venture accelerator member,1
1023.0,4,2014,2015,2014.0,female,university of auckland,1000.0,science,2007.0,stanford university,1.0,computers,in,other,researcher center for computer research in music and acoustics,90061.31648514427,researcher center for computer research in music  acoustics,1
1024.0,1,2007,0,1992.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,eu,other,organic growth through technology empowered marketing and sales,80157.15294415798,organic growth through technology empowered marketing  sales,1
1024.0,3,2007,0,1992.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,eu,other,member marketing advisory council,93509.03712382076,member marketing advisory council,1
1024.0,4,2006,2007,1992.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,eu,other,sales transformation solution leader,107999.38019079808,sales transformation solution leader,1
1025.0,2,2015,2015,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,other,style code live,102977.03417589964,style code live,1
1025.0,1,2015,0,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,other,head of ad product,98653.83041529132,head  ad product,1
1025.0,3,2013,2015,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,management,sr manager kindle ad products,122556.95464760746,sr manager kindle ad products,1
1025.0,4,2008,2013,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,management,sr manager search experience,129543.38272783974,sr manager search experience,1
1025.0,5,2007,2008,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,management,sr product manager video search,129428.5653211203,sr product manager video search,1
1025.0,6,2004,2007,2004.0,female,university of pennsylvania - the wharton school,3.0,science,1999.0,stanford university graduate school of business,1.0,computers,eu,management,sr product manager yahoo video multimedia search,135058.04619520082,sr product manager yahoo video multimedia search,1
1026.0,1,2014,0,2014.0,male,,,,,the lauder institute – university of pennsylvania,1000.0,computers,eu,management,program manager apple retail store strategies,76825.30162447525,program manager apple retail store strategies,1
1029.0,1,2015,0,2000.0,female,princeton university,1.0,arts,2006.0,lester b. pearson united world college,1000.0,computers,eu,technical,head of developer programs,86535.06362861129,head  developer programs,1
1029.0,2,2013,2015,2000.0,female,princeton university,1.0,arts,2006.0,lester b. pearson united world college,1000.0,computers,eu,other,head of business development africa,109523.10175531617,head  business development africa,1
1029.0,4,2010,2010,2000.0,female,princeton university,1.0,arts,2006.0,lester b. pearson united world college,1000.0,management,eu,other,summer investment officer,101921.76341590768,summer investment officer,1
1029.0,6,2003,2006,2000.0,female,princeton university,1.0,arts,2006.0,lester b. pearson united world college,1000.0,computers,eu,other,camp counselor,65183.41381596296,camp counselor,1
1033.0,2,2015,2015,2008.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,in,finance,senior finance manager strategic planning and analysis sales,127160.08411146428,senior finance manager strategic planning  analysis sales,1
1033.0,3,2014,2015,2008.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,in,finance,senior finance analyst financial planning and analysis customer support and field operations,94310.2944165992,senior finance analyst financial planning  analysis customer support  field operations,1
1033.0,5,2010,2012,2008.0,female,,,,,university of pennsylvania - the wharton school,3.0,finance,in,other,associate u s buyouts ny telecommunications media and technology,95520.74849744132,associate u s buyouts ny telecommunications media  technology,1
1036.0,1,2015,0,2015.0,female,"university of california, berkeley",3.0,arts,2007.0,stanford university graduate school of business,1.0,computers,eu,management,product marketing manager community cloud,90326.32349433146,product marketing manager community cloud,1
1037.0,1,2009,0,1994.0,male,university of pennsylvania - the wharton school,3.0,science,1987.0,university of illinois at urbana-champaign - college of business,6.0,retail,eu,management,manager controller shop your way rewards,82610.6468807039,manager controller shop your way rewards,1
1037.0,2,2003,2010,1994.0,male,university of pennsylvania - the wharton school,3.0,science,1987.0,university of illinois at urbana-champaign - college of business,6.0,finance,eu,management,manager sox compliance,130733.92878366774,manager sox compliance,1
1037.0,3,1997,2003,1994.0,male,university of pennsylvania - the wharton school,3.0,science,1987.0,university of illinois at urbana-champaign - college of business,6.0,retail,eu,other,audit project leader,79063.35859076031,audit project leader,1
1039.0,1,2013,0,2009.0,female,stanford university,1.0,arts,2000.0,stanford university graduate school of business,1.0,computers,as,other,strategy and operations principal google fiber,107256.34998722131,strategy  operations principal google fiber,1
1039.0,2,2011,2013,2009.0,female,stanford university,1.0,arts,2000.0,stanford university graduate school of business,1.0,computers,as,management,senior product marketing manager gmail and consumer apps,103364.62290554418,senior product marketing manager gmail  consumer apps,1
1039.0,3,2009,2011,2009.0,female,stanford university,1.0,arts,2000.0,stanford university graduate school of business,1.0,computers,as,management,senior product marketing manager google apps for business,114793.53669343176,senior product marketing manager google apps for business,1
1041.0,1,2012,0,1997.0,male,duke university,8.0,science,1993.0,stanford university graduate school of business,1.0,computers,eu,other,vp global online sales,122467.85870084942,vp global online sales,1
1041.0,2,2011,2012,1997.0,male,duke university,8.0,science,1993.0,stanford university graduate school of business,1.0,computers,eu,other,vp global display sales and strategy,152863.0231263931,vp global display sales  strategy,1
1041.0,3,2009,2011,1997.0,male,duke university,8.0,science,1993.0,stanford university graduate school of business,1.0,computers,eu,other,vp global online media sales,100464.87658218002,vp global online media sales,1
1041.0,5,2003,2007,1997.0,male,duke university,8.0,science,1993.0,stanford university graduate school of business,1.0,computers,eu,other,vp enterprise business unit,127952.0987594366,vp enterprise business unit,1
1042.0,1,2016,0,2008.0,male,,,,,stanford university graduate school of business,1.0,computers,eu,other,member external advisory board,93969.52774546802,member external advisory board,1
1042.0,2,2016,0,2008.0,male,,,,,stanford university graduate school of business,1.0,healthcare,eu,other,board of fellows,91800.3597244758,board  fellows,1
1047.0,1,2015,0,2002.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,ucla anderson school of management,53.0,management,eu,management,associate managing director customer success,88942.93386878486,associate managing director customer success,1
1048.0,1,2016,0,2013.0,female,stanford university,1.0,arts,2007.0,stanford graduate school of business,1.0,computers,eu,other,go to market strategy lead google maps google cloud,98392.33053401302,go  market strategy lead google maps google cloud,1
1048.0,2,2015,2016,2013.0,female,stanford university,1.0,arts,2007.0,stanford graduate school of business,1.0,computers,eu,other,principal team lead operational excellence strategic initiative,103535.2367786114,principal team lead operational excellence strategic initiative,1
1048.0,3,2014,2015,2013.0,female,stanford university,1.0,arts,2007.0,stanford graduate school of business,1.0,computers,eu,management,business manager digital store operations walmart grocery and shipping strategy,83691.77207922879,business manager digital store operations walmart grocery  shipping strategy,1
